run_timestamp,run_mode,spark_version,hudi_version,table_version,table_type,table_name,is_cdc,query_type,status,count,error_message
2026-03-13 12:52:06,baseline,3.1.3,0.12.3,5,COPY_ON_WRITE,hudi_trips_cow_table,False,snapshot,SUCCESS,20,
2026-03-13 12:52:06,baseline,3.1.3,0.12.3,5,COPY_ON_WRITE,hudi_trips_cow_table,False,incremental,SUCCESS,6,
2026-03-13 12:52:06,baseline,3.1.3,0.12.3,5,COPY_ON_WRITE,hudi_trips_cow_table,False,timetravel,SUCCESS,20,
2026-03-13 12:52:13,baseline,3.2.4,0.12.3,5,COPY_ON_WRITE,hudi_trips_cow_table,False,snapshot,FAILED,0,"java.lang.IllegalArgumentException: For input string: ""null"""
2026-03-13 12:52:13,baseline,3.2.4,0.12.3,5,COPY_ON_WRITE,hudi_trips_cow_table,False,incremental,FAILED,0,java.lang.NullPointerException
2026-03-13 12:52:13,baseline,3.2.4,0.12.3,5,COPY_ON_WRITE,hudi_trips_cow_table,False,timetravel,FAILED,0,java.lang.NullPointerException
2026-03-13 12:52:19,baseline,3.3.3,0.12.3,5,COPY_ON_WRITE,hudi_trips_cow_table,False,snapshot,FAILED,0,"java.lang.IllegalArgumentException: For input string: ""null"""
2026-03-13 12:52:19,baseline,3.3.3,0.12.3,5,COPY_ON_WRITE,hudi_trips_cow_table,False,incremental,FAILED,0,java.lang.NullPointerException
2026-03-13 12:52:19,baseline,3.3.3,0.12.3,5,COPY_ON_WRITE,hudi_trips_cow_table,False,timetravel,FAILED,0,java.lang.NullPointerException
